"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","url","stimulus","response","phase","type","word","correct_choice","correct","accuracy"
"","null","html-keyboard-response","60","2.0.0","161601","pt6140msbgv","","<p style=""font-size: 32px;"">mountain</p>","null","silence","word","mountain","","",""
"","null","html-keyboard-response","61","2.0.0","162111","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","silence","fixation","","","",""
"","null","html-keyboard-response","62","2.0.0","163131","pt6140msbgv","","<p style=""font-size: 32px;"">car</p>","null","silence","word","car","","",""
"","null","html-keyboard-response","63","2.0.0","163640","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","silence","fixation","","","",""
"","null","html-keyboard-response","64","2.0.0","164660","pt6140msbgv","","<p style=""font-size: 32px;"">mirror</p>","null","silence","word","mirror","","",""
"","null","html-keyboard-response","65","2.0.0","165171","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","silence","fixation","","","",""
"","null","html-keyboard-response","66","2.0.0","166190","pt6140msbgv","","<p style=""font-size: 32px;"">radio</p>","null","silence","word","radio","","",""
"","null","html-keyboard-response","67","2.0.0","166701","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","silence","fixation","","","",""
"","null","html-keyboard-response","68","2.0.0","167721","pt6140msbgv","","<p style=""font-size: 32px;"">harbor</p>","null","silence","word","harbor","","",""
"","null","html-keyboard-response","69","2.0.0","168230","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","silence","fixation","","","",""
"","null","html-keyboard-response","70","2.0.0","169250","pt6140msbgv","","<p style=""font-size: 32px;"">road</p>","null","silence","word","road","","",""
"","null","html-keyboard-response","71","2.0.0","169760","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","silence","fixation","","","",""
"","null","html-keyboard-response","72","2.0.0","170780","pt6140msbgv","","<p style=""font-size: 32px;"">journal</p>","null","silence","word","journal","","",""
"","1829","html-button-response","73","2.1.0","172612","pt6140msbgv","","<p>8 × 3 = ?</p>","1","math_distractor","","","1","true",""
"","1965","html-button-response","74","2.1.0","174579","pt6140msbgv","","<p>15 - 9 = ?</p>","1","math_distractor","","","1","true",""
"","1365","html-button-response","75","2.1.0","175946","pt6140msbgv","","<p>25 ÷ 5 = ?</p>","1","math_distractor","","","1","true",""
"","3564","html-button-response","76","2.1.0","179513","pt6140msbgv","","<p>Which image is the odd one out?</p>","1","","","","","true",""
"","21614","survey","77","2.1.0","201151","pt6140msbgv","","","{""selected_words"":[""mouse"",""radio"",""car"",""mirror"",""journal""]}","recall_silence","","","","","0.7142857142857143"
"","null","html-keyboard-response","78","2.0.0","206156","pt6140msbgv","","<p>Starting trial with instrumental music.</p>
                  <p><strong>The trial will begin in a few seconds.</strong></p>","null","","","","","",""
"","null","html-keyboard-response","79","2.0.0","206660","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","80","2.0.0","207663","pt6140msbgv","","<p style=""font-size: 32px;"">tree</p>","null","instrumental","word","tree","","",""
"","null","html-keyboard-response","81","2.0.0","208165","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","82","2.0.0","209168","pt6140msbgv","","<p style=""font-size: 32px;"">window</p>","null","instrumental","word","window","","",""
"","null","html-keyboard-response","83","2.0.0","209671","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","84","2.0.0","210674","pt6140msbgv","","<p style=""font-size: 32px;"">cloud</p>","null","instrumental","word","cloud","","",""
"","null","html-keyboard-response","85","2.0.0","211178","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","86","2.0.0","212182","pt6140msbgv","","<p style=""font-size: 32px;"">star</p>","null","instrumental","word","star","","",""
"","null","html-keyboard-response","87","2.0.0","212685","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","88","2.0.0","213710","pt6140msbgv","","<p style=""font-size: 32px;"">computer</p>","null","instrumental","word","computer","","",""
"","null","html-keyboard-response","89","2.0.0","214220","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","90","2.0.0","215240","pt6140msbgv","","<p style=""font-size: 32px;"">train</p>","null","instrumental","word","train","","",""
"","null","html-keyboard-response","91","2.0.0","215750","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","92","2.0.0","216770","pt6140msbgv","","<p style=""font-size: 32px;"">guitar</p>","null","instrumental","word","guitar","","",""
"","null","html-keyboard-response","93","2.0.0","217280","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","94","2.0.0","218299","pt6140msbgv","","<p style=""font-size: 32px;"">desert</p>","null","instrumental","word","desert","","",""
"","null","html-keyboard-response","95","2.0.0","218810","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","96","2.0.0","219830","pt6140msbgv","","<p style=""font-size: 32px;"">cup</p>","null","instrumental","word","cup","","",""
"","null","html-keyboard-response","97","2.0.0","220340","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","98","2.0.0","221360","pt6140msbgv","","<p style=""font-size: 32px;"">door</p>","null","instrumental","word","door","","",""
"","null","html-keyboard-response","99","2.0.0","221869","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","100","2.0.0","222890","pt6140msbgv","","<p style=""font-size: 32px;"">ceiling</p>","null","instrumental","word","ceiling","","",""
"","null","html-keyboard-response","101","2.0.0","223400","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","102","2.0.0","224420","pt6140msbgv","","<p style=""font-size: 32px;"">desk</p>","null","instrumental","word","desk","","",""
"","null","html-keyboard-response","103","2.0.0","224930","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","104","2.0.0","225950","pt6140msbgv","","<p style=""font-size: 32px;"">keyboard</p>","null","instrumental","word","keyboard","","",""
"","null","html-keyboard-response","105","2.0.0","226460","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","106","2.0.0","227480","pt6140msbgv","","<p style=""font-size: 32px;"">horizon</p>","null","instrumental","word","horizon","","",""
"","null","html-keyboard-response","107","2.0.0","227990","pt6140msbgv","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","",""
"","null","html-keyboard-response","108","2.0.0","229010","pt6140msbgv","","<p style=""font-size: 32px;"">stream</p>","null","instrumental","word","stream","","",""
"","1877","html-button-response","109","2.1.0","230892","pt6140msbgv","","<p>8 × 3 = ?</p>","1","math_distractor","","","1","true",""
"","1913","html-button-response","110","2.1.0","232807","pt6140msbgv","","<p>15 - 9 = ?</p>","1","math_distractor","","","1","true",""
"","1298","html-button-response","111","2.1.0","234107","pt6140msbgv","","<p>25 ÷ 5 = ?</p>","1","math_distractor","","","1","true",""
"","1315","html-button-response","112","2.1.0","235425","pt6140msbgv","","<p>Which image is the odd one out?</p>","1","","","","","true",""
"","13396","survey","113","2.1.0","248854","pt6140msbgv","","","{""selected_words"":[""window"",""tree"",""door""]}","recall_instrumental","","","","","0.6"
"","65738","survey","114","2.1.0","314629","pt6140msbgv","","","{""reflect-study-mood"":7,""reflect-study-motivation"":5,""reflect-listening-device"":""Earbuds"",""reflect-music-familiarity"":""Neither"",""reflect-music-opinion"":""I liked it and would use it for studying"",""reflect-music-likes"":""Me like both"",""reflect-difficulties"":""I did not know music was playing until I turned the volume up. A notification or message before hand would have been helpful to know"",""reflect-feedback"":null}","","","","","",""
