random_id,rt,phase,correct,response,accuracy,miss_rate,incorrect_answers,false_alarms,missed_answers
p22eac6c2ul,14995.0,,,0,,,,,
p22eac6c2ul,2908.0,math_distractor_lyrical,True,3,,,,,
p22eac6c2ul,2280.0,math_distractor_lyrical,True,3,,,,,
p22eac6c2ul,9564.0,math_distractor_lyrical,True,2,,,,,
p22eac6c2ul,4383.0,math_distractor_lyrical,True,1,,,,,
p22eac6c2ul,4948.0,math_distractor_lyrical,True,3,,,,,
p22eac6c2ul,2730.0,ooo_distractor_lyrical,True,1,,,,,
p22eac6c2ul,3533.0,ooo_distractor_lyrical,True,1,,,,,
p22eac6c2ul,1330.0,ooo_distractor_lyrical,True,1,,,,,
p22eac6c2ul,4981.0,ooo_distractor_lyrical,True,2,,,,,
p22eac6c2ul,3497.0,ooo_distractor_lyrical,True,1,,,,,
p22eac6c2ul,12102.0,recall_lyrical,,"{""selected_answers"":[""keyboard"",""door"",""stream"",""horizon"",""window"",""computer"",""guitar"",""train"",""star"",""cup""]}",1.0,0.0,[],0.0,[]
p22eac6c2ul,3908.0,,,0,,,,,
p22eac6c2ul,2098.0,math_distractor_upbeat_instrumental,True,3,,,,,
p22eac6c2ul,4164.0,math_distractor_upbeat_instrumental,True,2,,,,,
p22eac6c2ul,4081.0,math_distractor_upbeat_instrumental,True,2,,,,,
p22eac6c2ul,4815.0,math_distractor_upbeat_instrumental,True,3,,,,,
p22eac6c2ul,2515.0,math_distractor_upbeat_instrumental,True,1,,,,,
p22eac6c2ul,2547.0,ooo_distractor_upbeat_instrumental,True,3,,,,,
p22eac6c2ul,1547.0,ooo_distractor_upbeat_instrumental,True,3,,,,,
p22eac6c2ul,1483.0,ooo_distractor_upbeat_instrumental,True,2,,,,,
p22eac6c2ul,3997.0,ooo_distractor_upbeat_instrumental,False,0,,,,,
p22eac6c2ul,2731.0,ooo_distractor_upbeat_instrumental,True,1,,,,,
p22eac6c2ul,14373.0,recall_upbeat_instrumental,,"{""selected_answers"":[""whistle"",""lantern"",""glacier"",""meadow"",""notebook"",""basket"",""statue"",""canvas"",""saddle"",""avenue""]}",1.0,0.0,[],0.0,[]
p22eac6c2ul,1074.0,,,0,,,,,
p22eac6c2ul,4527.0,math_distractor_silence,True,1,,,,,
p22eac6c2ul,5298.0,math_distractor_silence,True,2,,,,,
p22eac6c2ul,3665.0,math_distractor_silence,True,2,,,,,
p22eac6c2ul,4614.0,math_distractor_silence,True,0,,,,,
p22eac6c2ul,4247.0,math_distractor_silence,True,2,,,,,
p22eac6c2ul,2331.0,ooo_distractor_silence,True,0,,,,,
p22eac6c2ul,1397.0,ooo_distractor_silence,True,2,,,,,
p22eac6c2ul,1932.0,ooo_distractor_silence,True,1,,,,,
p22eac6c2ul,1313.0,ooo_distractor_silence,True,3,,,,,
p22eac6c2ul,1733.0,ooo_distractor_silence,True,3,,,,,
p22eac6c2ul,13666.0,recall_silence,,"{""selected_answers"":[""phone"",""piano"",""mirror"",""valley"",""harbor"",""mouse"",""book"",""ocean"",""radio""]}",0.9,0.1,[],0.0,"[""road""]"
p22eac6c2ul,1126.0,,,0,,,,,
p22eac6c2ul,4329.0,math_distractor_instrumental,True,2,,,,,
p22eac6c2ul,4765.0,math_distractor_instrumental,True,3,,,,,
p22eac6c2ul,2448.0,math_distractor_instrumental,True,0,,,,,
p22eac6c2ul,3531.0,math_distractor_instrumental,True,1,,,,,
p22eac6c2ul,3581.0,math_distractor_instrumental,True,0,,,,,
p22eac6c2ul,2315.0,ooo_distractor_instrumental,True,1,,,,,
p22eac6c2ul,3865.0,ooo_distractor_instrumental,True,3,,,,,
p22eac6c2ul,1631.0,ooo_distractor_instrumental,True,1,,,,,
p22eac6c2ul,1997.0,ooo_distractor_instrumental,True,0,,,,,
p22eac6c2ul,1598.0,ooo_distractor_instrumental,True,3,,,,,
p22eac6c2ul,17355.0,recall_instrumental,,"{""selected_answers"":[""moon"",""apple"",""stone"",""forest"",""bridge"",""dog"",""pathway"",""cloud"",""house"",""river""]}",1.0,0.0,[],0.0,[]
p22eac6c2ul,2924.0,,,0,,,,,
p22eac6c2ul,86138.0,,,"{""reflect-study-mood"":6,""reflect-study-motivation"":9,""motivation_ranking"":[""Silence"",""Chill Instrumental"",""Lyrical Music"",""Upbeat Instrumental""],""reflect-listening-device"":""Speakers/Out loud"",""reflect-device"":""Laptop"",""reflect-music-familiarity"":""One of them"",""reflect-music-opinion"":""I liked it, but I wouldn't use it for studying"",""reflect-music-likes"":""The lyrical song"",""reflect-difficulties"":""No"",""reflect-feedback"":"" No""}",,,,,
pqclbv2h2ck,149681.0,,,0,,,,,
pqclbv2h2ck,51576.0,,,"{""baseline-age"":20,""baseline-race"":[""Hispanic, Latino, or Spanish Origin""],""baseline-listen-frequency"":""Sometimes"",""baseline-listening-device"":""Speakers/Out loud"",""baseline-music-type"":[""Electronic / EDM""],""baseline-study-hours"":""6-7"",""baseline-study-location"":[""Home""],""baseline-study-motivation"":1}",,,,,
pqclbv2h2ck,19861.0,,,0,,,,,
pqclbv2h2ck,2104.0,math_distractor_lyrical,True,2,,,,,
pqclbv2h2ck,6522.0,math_distractor_lyrical,True,2,,,,,
pqclbv2h2ck,4193.0,math_distractor_lyrical,True,2,,,,,
pqclbv2h2ck,2458.0,math_distractor_lyrical,True,2,,,,,
pqclbv2h2ck,1525.0,math_distractor_lyrical,True,2,,,,,
pqclbv2h2ck,2331.0,ooo_distractor_lyrical,True,0,,,,,
pqclbv2h2ck,8371.0,ooo_distractor_lyrical,True,1,,,,,
pqclbv2h2ck,2356.0,ooo_distractor_lyrical,True,2,,,,,
pqclbv2h2ck,2644.0,ooo_distractor_lyrical,False,1,,,,,
pqclbv2h2ck,1412.0,ooo_distractor_lyrical,True,2,,,,,
pqclbv2h2ck,18183.0,recall_lyrical,,"{""selected_answers"":[""candle"",""mouse"",""road"",""phone"",""harbor"",""radio"",""valley"",""lamp""]}",0.8,0.2,[],0.0,"[""car"",""mirror""]"
pqclbv2h2ck,7297.0,,,0,,,,,
pqclbv2h2ck,2007.0,math_distractor_instrumental,True,3,,,,,
pqclbv2h2ck,4035.0,math_distractor_instrumental,True,0,,,,,
pqclbv2h2ck,3633.0,math_distractor_instrumental,True,2,,,,,
pqclbv2h2ck,1597.0,math_distractor_instrumental,True,1,,,,,
pqclbv2h2ck,3739.0,math_distractor_instrumental,True,1,,,,,
pqclbv2h2ck,2594.0,ooo_distractor_instrumental,True,0,,,,,
pqclbv2h2ck,2906.0,ooo_distractor_instrumental,True,1,,,,,
pqclbv2h2ck,2229.0,ooo_distractor_instrumental,True,0,,,,,
pqclbv2h2ck,2268.0,ooo_distractor_instrumental,True,3,,,,,
pqclbv2h2ck,4369.0,ooo_distractor_instrumental,True,1,,,,,
pqclbv2h2ck,18306.0,recall_instrumental,,"{""selected_answers"":[""parade"",""basket"",""statue"",""tower"",""riverbank"",""notebook"",""fountain""]}",0.7,0.3,[],0.0,"[""glacier"",""lantern"",""saddle""]"
pqclbv2h2ck,24616.0,,,0,,,,,
pqclbv2h2ck,2219.0,math_distractor_silence,True,3,,,,,
pqclbv2h2ck,1685.0,math_distractor_silence,True,0,,,,,
pqclbv2h2ck,2476.0,math_distractor_silence,True,3,,,,,
pqclbv2h2ck,1604.0,math_distractor_silence,True,3,,,,,
pqclbv2h2ck,1924.0,math_distractor_silence,True,1,,,,,
pqclbv2h2ck,3840.0,ooo_distractor_silence,True,0,,,,,
pqclbv2h2ck,2099.0,ooo_distractor_silence,True,3,,,,,
pqclbv2h2ck,1477.0,ooo_distractor_silence,True,2,,,,,
pqclbv2h2ck,2220.0,ooo_distractor_silence,True,1,,,,,
pqclbv2h2ck,1564.0,ooo_distractor_silence,True,2,,,,,
pqclbv2h2ck,31987.0,recall_silence,,"{""selected_answers"":[""chair"",""moon"",""river"",""apple"",""forest"",""cloud"",""table"",""pathway"",""stone"",""microscope""]}",0.8181818181818182,0.1,"[""microscope""]",0.1,"[""flower""]"
pqclbv2h2ck,7852.0,,,0,,,,,
pqclbv2h2ck,2534.0,math_distractor_upbeat_instrumental,True,3,,,,,
pqclbv2h2ck,2771.0,math_distractor_upbeat_instrumental,True,2,,,,,
pqclbv2h2ck,1190.0,math_distractor_upbeat_instrumental,True,3,,,,,
pqclbv2h2ck,1420.0,math_distractor_upbeat_instrumental,True,0,,,,,
pqclbv2h2ck,4231.0,math_distractor_upbeat_instrumental,True,1,,,,,
pqclbv2h2ck,1547.0,ooo_distractor_upbeat_instrumental,True,1,,,,,
pqclbv2h2ck,2254.0,ooo_distractor_upbeat_instrumental,True,2,,,,,
pqclbv2h2ck,1866.0,ooo_distractor_upbeat_instrumental,True,0,,,,,
pqclbv2h2ck,2140.0,ooo_distractor_upbeat_instrumental,True,3,,,,,
pqclbv2h2ck,2525.0,ooo_distractor_upbeat_instrumental,True,2,,,,,
pqclbv2h2ck,30670.0,recall_upbeat_instrumental,,"{""selected_answers"":[""guitar"",""tree"",""desk"",""computer"",""envelope"",""window"",""train""]}",0.5454545454545454,0.4,"[""envelope""]",0.1428571428571428,"[""ceiling"",""stream"",""star"",""keyboard""]"
pqclbv2h2ck,9084.0,,,0,,,,,
pqclbv2h2ck,61512.0,,,"{""reflect-study-mood"":10,""reflect-study-motivation"":10,""motivation_ranking"":[""Chill Instrumental"",""Silence"",""Lyrical Music"",""Upbeat Instrumental""],""reflect-listening-device"":""Earbuds"",""reflect-device"":""Laptop"",""reflect-music-familiarity"":""One of them"",""reflect-music-opinion"":""I liked it, but I wouldn't use it for studying"",""reflect-music-likes"":null,""reflect-difficulties"":null,""reflect-feedback"":null}",,,,,
p0vqdg59kpg,4760.0,,,0,,,,,
p0vqdg59kpg,41429.0,,,"{""baseline-age"":21,""baseline-race"":[""White""],""baseline-listen-frequency"":""Sometimes"",""baseline-listening-device"":""Earbuds"",""baseline-music-type"":[""Lo-fi / Chillhop"",""R&B / Soul""],""baseline-study-hours"":""4-5"",""baseline-study-location"":[""Home"",""Coffee shop"",""Library""],""baseline-study-motivation"":5}",,,,,
p0vqdg59kpg,44176.0,,,0,,,,,
p0vqdg59kpg,2682.0,math_distractor_lyrical,True,0,,,,,
p0vqdg59kpg,2683.0,math_distractor_lyrical,False,1,,,,,
p0vqdg59kpg,2117.0,math_distractor_lyrical,True,2,,,,,
p0vqdg59kpg,3685.0,math_distractor_lyrical,False,3,,,,,
p0vqdg59kpg,1965.0,math_distractor_lyrical,True,3,,,,,
p0vqdg59kpg,2887.0,ooo_distractor_lyrical,True,1,,,,,
p0vqdg59kpg,2278.0,ooo_distractor_lyrical,True,3,,,,,
p0vqdg59kpg,3837.0,ooo_distractor_lyrical,True,2,,,,,
p0vqdg59kpg,2096.0,ooo_distractor_lyrical,True,1,,,,,
p0vqdg59kpg,1916.0,ooo_distractor_lyrical,False,2,,,,,
p0vqdg59kpg,12458.0,recall_lyrical,,"{""selected_answers"":[""house"",""stone"",""apple"",""flower"",""blanket"",""moon"",""table"",""river""]}",0.6363636363636364,0.3,"[""blanket""]",0.125,"[""chair"",""sun"",""pathway""]"
p0vqdg59kpg,2531.0,,,0,,,,,
p0vqdg59kpg,2689.0,math_distractor_upbeat_instrumental,True,2,,,,,
p0vqdg59kpg,1966.0,math_distractor_upbeat_instrumental,True,3,,,,,
p0vqdg59kpg,1566.0,math_distractor_upbeat_instrumental,True,3,,,,,
p0vqdg59kpg,1465.0,math_distractor_upbeat_instrumental,True,1,,,,,
p0vqdg59kpg,3636.0,math_distractor_upbeat_instrumental,True,1,,,,,
p0vqdg59kpg,2449.0,ooo_distractor_upbeat_instrumental,True,1,,,,,
p0vqdg59kpg,2967.0,ooo_distractor_upbeat_instrumental,False,1,,,,,
p0vqdg59kpg,2850.0,ooo_distractor_upbeat_instrumental,True,0,,,,,
p0vqdg59kpg,1748.0,ooo_distractor_upbeat_instrumental,True,0,,,,,
p0vqdg59kpg,2382.0,ooo_distractor_upbeat_instrumental,True,0,,,,,
p0vqdg59kpg,13502.0,recall_upbeat_instrumental,,"{""selected_answers"":[""train"",""computer"",""backpack"",""door"",""horizon""]}",0.3636363636363636,0.6,"[""backpack""]",0.2,"[""keyboard"",""stream"",""window"",""cup"",""star"",""hill""]"
p0vqdg59kpg,1814.0,,,0,,,,,
p0vqdg59kpg,1994.0,math_distractor_instrumental,True,0,,,,,
p0vqdg59kpg,1432.0,math_distractor_instrumental,True,3,,,,,
p0vqdg59kpg,2066.0,math_distractor_instrumental,True,1,,,,,
p0vqdg59kpg,3318.0,math_distractor_instrumental,True,1,,,,,
p0vqdg59kpg,1332.0,math_distractor_instrumental,True,3,,,,,
p0vqdg59kpg,2916.0,ooo_distractor_instrumental,True,0,,,,,
p0vqdg59kpg,1598.0,ooo_distractor_instrumental,True,2,,,,,
p0vqdg59kpg,2730.0,ooo_distractor_instrumental,True,1,,,,,
p0vqdg59kpg,1872.0,ooo_distractor_instrumental,True,3,,,,,
p0vqdg59kpg,2167.0,ooo_distractor_instrumental,True,2,,,,,
p0vqdg59kpg,10610.0,recall_instrumental,,"{""selected_answers"":[""phone"",""mountain"",""car"",""valley"",""piano""]}",0.5,0.5,[],0.0,"[""candle"",""harbor"",""radio"",""book"",""lamp""]"
p0vqdg59kpg,1381.0,,,0,,,,,
p0vqdg59kpg,2377.0,math_distractor_silence,True,3,,,,,
p0vqdg59kpg,1600.0,math_distractor_silence,True,2,,,,,
p0vqdg59kpg,1449.0,math_distractor_silence,True,0,,,,,
p0vqdg59kpg,2900.0,math_distractor_silence,True,2,,,,,
p0vqdg59kpg,4987.0,math_distractor_silence,False,3,,,,,
p0vqdg59kpg,3920.0,ooo_distractor_silence,True,1,,,,,
p0vqdg59kpg,2265.0,ooo_distractor_silence,True,2,,,,,
p0vqdg59kpg,2249.0,ooo_distractor_silence,True,1,,,,,
p0vqdg59kpg,1898.0,ooo_distractor_silence,True,2,,,,,
p0vqdg59kpg,3053.0,ooo_distractor_silence,True,2,,,,,
p0vqdg59kpg,13007.0,recall_silence,,"{""selected_answers"":[""statue"",""fountain"",""tower"",""glacier"",""parade"",""lantern"",""meadow"",""saddle""]}",0.8,0.2,[],0.0,"[""whistle"",""avenue""]"
p0vqdg59kpg,3090.0,,,0,,,,,
p0vqdg59kpg,64871.0,,,"{""reflect-study-mood"":8,""reflect-study-motivation"":8,""motivation_ranking"":[""Lyrical Music"",""Chill Instrumental"",""Silence"",""Upbeat Instrumental""],""reflect-listening-device"":""Speakers/Out loud"",""reflect-device"":""Phone"",""reflect-music-familiarity"":""Both of them"",""reflect-music-opinion"":""I liked it and would use it for studying"",""reflect-music-likes"":""track one most"",""reflect-feedback"":""fun!"",""reflect-difficulties"":""No""}",,,,,
pk78jm038ww,923.0,,,0,,,,,
pk78jm038ww,42638.0,,,"{""baseline-age"":20,""baseline-race"":[""Asian""],""baseline-listen-frequency"":""Always"",""baseline-listening-device"":""Over-ear headphones"",""baseline-music-type"":[""Pop"",""R&B / Soul"",""Hip-Hop / Rap"",""K-Pop / J-Pop"",""Podcasts / Spoken Word"",""Nature Sounds / White Noise"",""Lo-fi / Chillhop""],""baseline-study-hours"":""6-7"",""baseline-study-location"":[""Home""],""baseline-study-motivation"":3}",,,,,
pk78jm038ww,7578.0,,,0,,,,,
pk78jm038ww,2491.0,math_distractor_upbeat_instrumental,True,1,,,,,
pk78jm038ww,1282.0,math_distractor_upbeat_instrumental,False,2,,,,,
pk78jm038ww,3388.0,math_distractor_upbeat_instrumental,True,2,,,,,
pk78jm038ww,1865.0,math_distractor_upbeat_instrumental,True,2,,,,,
pk78jm038ww,1898.0,math_distractor_upbeat_instrumental,True,0,,,,,
pk78jm038ww,1745.0,ooo_distractor_upbeat_instrumental,True,2,,,,,
pk78jm038ww,1376.0,ooo_distractor_upbeat_instrumental,True,0,,,,,
pk78jm038ww,2815.0,ooo_distractor_upbeat_instrumental,False,0,,,,,
pk78jm038ww,1190.0,ooo_distractor_upbeat_instrumental,True,2,,,,,
pk78jm038ww,2015.0,ooo_distractor_upbeat_instrumental,True,3,,,,,
pk78jm038ww,11928.0,recall_upbeat_instrumental,,"{""selected_answers"":[""stream"",""computer"",""window"",""horizon"",""train"",""cup"",""door"",""desk"",""ceiling""]}",0.9,0.1,[],0.0,"[""desert""]"
pk78jm038ww,2573.0,,,0,,,,,
pk78jm038ww,1776.0,math_distractor_instrumental,True,2,,,,,
pk78jm038ww,2335.0,math_distractor_instrumental,True,3,,,,,
pk78jm038ww,1178.0,math_distractor_instrumental,True,2,,,,,
pk78jm038ww,2461.0,math_distractor_instrumental,True,1,,,,,
pk78jm038ww,5741.0,math_distractor_instrumental,True,2,,,,,
pk78jm038ww,3533.0,ooo_distractor_instrumental,True,0,,,,,
pk78jm038ww,4069.0,ooo_distractor_instrumental,False,3,,,,,
pk78jm038ww,3360.0,ooo_distractor_instrumental,True,1,,,,,
pk78jm038ww,3729.0,ooo_distractor_instrumental,True,1,,,,,
pk78jm038ww,4470.0,ooo_distractor_instrumental,True,0,,,,,
pk78jm038ww,13740.0,recall_instrumental,,"{""selected_answers"":[""dog"",""moon"",""house"",""sun"",""glasses"",""towel""]}",0.3333333333333333,0.6,"[""glasses"",""towel""]",0.3333333333333333,"[""flower"",""pathway"",""forest"",""cloud"",""bridge"",""chair""]"
pk78jm038ww,2216.0,,,0,,,,,
pk78jm038ww,5005.0,math_distractor_lyrical,True,0,,,,,
pk78jm038ww,1637.0,math_distractor_lyrical,True,3,,,,,
pk78jm038ww,1624.0,math_distractor_lyrical,True,3,,,,,
pk78jm038ww,3757.0,math_distractor_lyrical,True,2,,,,,
pk78jm038ww,1770.0,math_distractor_lyrical,True,1,,,,,
pk78jm038ww,2063.0,ooo_distractor_lyrical,True,0,,,,,
pk78jm038ww,2207.0,ooo_distractor_lyrical,True,3,,,,,
pk78jm038ww,1186.0,ooo_distractor_lyrical,True,2,,,,,
pk78jm038ww,2176.0,ooo_distractor_lyrical,True,0,,,,,
pk78jm038ww,2045.0,ooo_distractor_lyrical,True,0,,,,,
pk78jm038ww,10861.0,recall_lyrical,,"{""selected_answers"":[""radio"",""candle"",""mouse"",""valley"",""book"",""harbor""]}",0.6,0.4,[],0.0,"[""piano"",""mirror"",""ocean"",""mountain""]"
pk78jm038ww,2959.0,,,0,,,,,
pk78jm038ww,1265.0,math_distractor_silence,True,3,,,,,
pk78jm038ww,4754.0,math_distractor_silence,True,1,,,,,
pk78jm038ww,1243.0,math_distractor_silence,True,3,,,,,
pk78jm038ww,1675.0,math_distractor_silence,True,3,,,,,
pk78jm038ww,1217.0,math_distractor_silence,True,2,,,,,
pk78jm038ww,1544.0,ooo_distractor_silence,True,0,,,,,
pk78jm038ww,4221.0,ooo_distractor_silence,True,3,,,,,
pk78jm038ww,1226.0,ooo_distractor_silence,True,1,,,,,
pk78jm038ww,1634.0,ooo_distractor_silence,True,1,,,,,
pk78jm038ww,2362.0,ooo_distractor_silence,False,3,,,,,
pk78jm038ww,15231.0,recall_silence,,"{""selected_answers"":[""riverbank"",""avenue"",""meadow"",""planet"",""saddle"",""notebook"",""shadow""]}",0.5454545454545454,0.4,"[""shadow""]",0.1428571428571428,"[""parade"",""statue"",""whistle"",""basket""]"
pk78jm038ww,7986.0,,,0,,,,,
pk78jm038ww,47103.0,,,"{""reflect-study-mood"":7,""reflect-study-motivation"":3,""motivation_ranking"":[""Chill Instrumental"",""Lyrical Music"",""Upbeat Instrumental"",""Silence""],""reflect-listening-device"":""Over-ear headphones"",""reflect-device"":""Desktop Computer"",""reflect-music-familiarity"":""Neither"",""reflect-music-opinion"":""I didn't like the music used"",""reflect-music-likes"":null,""reflect-difficulties"":null,""reflect-feedback"":null}",,,,,
pz01s9mqzdk,10029.0,,,0,,,,,
pz01s9mqzdk,56283.0,,,"{""baseline-age"":18,""baseline-race"":[""Asian""],""baseline-listen-frequency"":""Always"",""baseline-listening-device"":""Over-ear headphones"",""baseline-music-type"":[""R&B / Soul"",""Hip-Hop / Rap""],""baseline-study-hours"":""10+"",""baseline-study-location"":[""Home"",""Coffee shop""],""baseline-study-motivation"":8}",,,,,
pz01s9mqzdk,11233.0,,,0,,,,,
pz01s9mqzdk,1995.0,math_distractor_instrumental,True,0,,,,,
pz01s9mqzdk,1781.0,math_distractor_instrumental,False,2,,,,,
pz01s9mqzdk,1582.0,math_distractor_instrumental,True,3,,,,,
pz01s9mqzdk,3582.0,math_distractor_instrumental,True,2,,,,,
pz01s9mqzdk,982.0,math_distractor_instrumental,True,1,,,,,
pz01s9mqzdk,2766.0,ooo_distractor_instrumental,True,1,,,,,
pz01s9mqzdk,1931.0,ooo_distractor_instrumental,True,3,,,,,
pz01s9mqzdk,2900.0,ooo_distractor_instrumental,True,1,,,,,
pz01s9mqzdk,2716.0,ooo_distractor_instrumental,True,0,,,,,
pz01s9mqzdk,2965.0,ooo_distractor_instrumental,True,0,,,,,
pz01s9mqzdk,17657.0,recall_instrumental,,"{""selected_answers"":[""harbor"",""mirror"",""valley"",""candle"",""mouse"",""lamp"",""piano""]}",0.7,0.3,[],0.0,"[""book"",""journal"",""radio""]"
pz01s9mqzdk,3162.0,,,0,,,,,
pz01s9mqzdk,1222.0,math_distractor_upbeat_instrumental,True,2,,,,,
pz01s9mqzdk,2346.0,math_distractor_upbeat_instrumental,True,3,,,,,
pz01s9mqzdk,1334.0,math_distractor_upbeat_instrumental,True,2,,,,,
pz01s9mqzdk,2913.0,math_distractor_upbeat_instrumental,True,3,,,,,
pz01s9mqzdk,1882.0,math_distractor_upbeat_instrumental,True,1,,,,,
pz01s9mqzdk,2565.0,ooo_distractor_upbeat_instrumental,True,2,,,,,
pz01s9mqzdk,2850.0,ooo_distractor_upbeat_instrumental,False,0,,,,,
pz01s9mqzdk,3932.0,ooo_distractor_upbeat_instrumental,True,2,,,,,
pz01s9mqzdk,2615.0,ooo_distractor_upbeat_instrumental,True,2,,,,,
pz01s9mqzdk,7134.0,ooo_distractor_upbeat_instrumental,True,1,,,,,
pz01s9mqzdk,17888.0,recall_upbeat_instrumental,,"{""selected_answers"":[""guitar"",""window"",""computer"",""horizon"",""desk"",""ceiling"",""star""]}",0.7,0.3,[],0.0,"[""cup"",""train"",""hill""]"
pz01s9mqzdk,1127.0,,,0,,,,,
pz01s9mqzdk,5511.0,math_distractor_lyrical,True,1,,,,,
pz01s9mqzdk,1866.0,math_distractor_lyrical,True,0,,,,,
pz01s9mqzdk,1999.0,math_distractor_lyrical,True,2,,,,,
pz01s9mqzdk,2131.0,math_distractor_lyrical,True,3,,,,,
pz01s9mqzdk,3649.0,math_distractor_lyrical,True,3,,,,,
pz01s9mqzdk,2733.0,ooo_distractor_lyrical,True,1,,,,,
pz01s9mqzdk,2248.0,ooo_distractor_lyrical,False,0,,,,,
pz01s9mqzdk,1963.0,ooo_distractor_lyrical,True,2,,,,,
pz01s9mqzdk,7984.0,ooo_distractor_lyrical,True,3,,,,,
pz01s9mqzdk,1914.0,ooo_distractor_lyrical,True,3,,,,,
pz01s9mqzdk,27447.0,recall_lyrical,,"{""selected_answers"":[""moon"",""apple"",""ladder"",""flower"",""pencil""]}",0.3636363636363636,0.6,"[""ladder""]",0.2,"[""forest"",""dog"",""stone"",""table"",""pathway"",""chair""]"
pz01s9mqzdk,2227.0,,,0,,,,,
pz01s9mqzdk,2429.0,math_distractor_silence,True,0,,,,,
pz01s9mqzdk,2232.0,math_distractor_silence,True,2,,,,,
pz01s9mqzdk,1216.0,math_distractor_silence,True,3,,,,,
pz01s9mqzdk,8068.0,math_distractor_silence,True,2,,,,,
pz01s9mqzdk,1862.0,math_distractor_silence,True,2,,,,,
pz01s9mqzdk,1565.0,ooo_distractor_silence,True,3,,,,,
pz01s9mqzdk,2615.0,ooo_distractor_silence,True,2,,,,,
pz01s9mqzdk,1899.0,ooo_distractor_silence,True,1,,,,,
pz01s9mqzdk,1516.0,ooo_distractor_silence,True,1,,,,,
pz01s9mqzdk,1899.0,ooo_distractor_silence,True,1,,,,,
pz01s9mqzdk,17557.0,recall_silence,,"{""selected_answers"":[""tower"",""canvas"",""lantern"",""statue"",""glacier"",""avenue""]}",0.6,0.4,[],0.0,"[""whistle"",""planet"",""fountain"",""riverbank""]"
pz01s9mqzdk,3793.0,,,0,,,,,
pz01s9mqzdk,64987.0,,,"{""reflect-study-mood"":8,""reflect-study-motivation"":7,""motivation_ranking"":[""Chill Instrumental"",""Silence"",""Lyrical Music"",""Upbeat Instrumental""],""reflect-listening-device"":""Speakers/Out loud"",""reflect-device"":""Laptop"",""reflect-music-familiarity"":""One of them"",""reflect-music-opinion"":""I liked it, but I wouldn't use it for studying"",""reflect-music-likes"":""I liked the instrumental music. "",""reflect-difficulties"":""No. "",""reflect-feedback"":""No. ""}",,,,,
p8dr9p7zjs2,6007.0,,,0,,,,,
p8dr9p7zjs2,78278.0,,,"{""baseline-age"":18,""baseline-race"":[""Hispanic, Latino, or Spanish Origin""],""baseline-listen-frequency"":""Often"",""baseline-listening-device"":""Earbuds"",""baseline-music-type"":[""Rock"",""other""],""baseline-music-type-Comment"":""Grunge and Folk"",""baseline-study-hours"":""8-9"",""baseline-study-location"":[""Home"",""Library""],""baseline-study-motivation"":6}",,,,,
p8dr9p7zjs2,4964.0,,,0,,,,,
p8dr9p7zjs2,2849.0,math_distractor_instrumental,True,1,,,,,
p8dr9p7zjs2,4053.0,math_distractor_instrumental,True,2,,,,,
p8dr9p7zjs2,6367.0,math_distractor_instrumental,True,1,,,,,
p8dr9p7zjs2,7361.0,math_distractor_instrumental,True,2,,,,,
p8dr9p7zjs2,6247.0,math_distractor_instrumental,True,2,,,,,
p8dr9p7zjs2,4100.0,ooo_distractor_instrumental,True,0,,,,,
p8dr9p7zjs2,4050.0,ooo_distractor_instrumental,True,3,,,,,
p8dr9p7zjs2,1708.0,ooo_distractor_instrumental,True,3,,,,,
p8dr9p7zjs2,1466.0,ooo_distractor_instrumental,True,2,,,,,
p8dr9p7zjs2,3709.0,ooo_distractor_instrumental,False,1,,,,,
p8dr9p7zjs2,21849.0,recall_instrumental,,"{""selected_answers"":[""road"",""mirror"",""piano"",""radio"",""car"",""lamp"",""harbor"",""ocean"",""candle"",""mouse""]}",1.0,0.0,[],0.0,[]
p8dr9p7zjs2,2349.0,,,0,,,,,
p8dr9p7zjs2,2168.0,math_distractor_silence,True,3,,,,,
p8dr9p7zjs2,7258.0,math_distractor_silence,True,2,,,,,
p8dr9p7zjs2,5430.0,math_distractor_silence,True,3,,,,,
p8dr9p7zjs2,2493.0,math_distractor_silence,True,0,,,,,
p8dr9p7zjs2,2963.0,math_distractor_silence,True,1,,,,,
p8dr9p7zjs2,2210.0,ooo_distractor_silence,True,1,,,,,
p8dr9p7zjs2,1416.0,ooo_distractor_silence,True,0,,,,,
p8dr9p7zjs2,2405.0,ooo_distractor_silence,True,1,,,,,
p8dr9p7zjs2,1615.0,ooo_distractor_silence,True,3,,,,,
p8dr9p7zjs2,1481.0,ooo_distractor_silence,True,3,,,,,
p8dr9p7zjs2,30002.0,recall_silence,,"{""selected_answers"":[""avenue"",""saddle"",""lantern"",""meadow"",""planet"",""fountain"",""whistle"",""plank"",""tower"",""glacier""]}",0.8181818181818182,0.1,"[""plank""]",0.1,"[""notebook""]"
p8dr9p7zjs2,1524.0,,,0,,,,,
p8dr9p7zjs2,3871.0,math_distractor_upbeat_instrumental,True,0,,,,,
p8dr9p7zjs2,2491.0,math_distractor_upbeat_instrumental,True,2,,,,,
p8dr9p7zjs2,1688.0,math_distractor_upbeat_instrumental,True,0,,,,,
p8dr9p7zjs2,1856.0,math_distractor_upbeat_instrumental,True,3,,,,,
p8dr9p7zjs2,2129.0,math_distractor_upbeat_instrumental,True,1,,,,,
